filename,label
class3/kuning24.jpg,class3
class13/orange15.jpg,class13
class13/orange114.jpg,class13
class4/kuning_campuran140.jpg,class4
class3/kuning158.jpg,class3
class1/putih199.jpg,class1
class3/kuning157.jpg,class3
class9/emas26.jpg,class9
class1/putih79.jpg,class1
class4/kuning_campuran31.jpg,class4
class11/hitam120.jpg,class11
class10/hijautua35.jpg,class10
class5/hijaumuda174.jpg,class5
class10/hijautua168.jpg,class10
class8/coklat174.jpg,class8
class3/kuning185.jpg,class3
class7/birutua173.jpg,class7
class6/birulangit54.jpg,class6
class3/kuning108.jpg,class3
class8/coklat193.jpg,class8
class7/birutua161.jpg,class7
class11/hitam113.jpg,class11
class1/putih51.jpg,class1
class5/hijaumuda123.jpg,class5
class1/putih131.jpg,class1
class4/kuning_campuran2.jpg,class4
class7/birutua196.jpg,class7
class3/kuning119.jpg,class3
class7/birutua102.jpg,class7
class1/putih175.jpg,class1
class3/kuning171.jpg,class3
class9/emas51.jpg,class9
class3/kuning114.jpg,class3
class8/coklat100.jpg,class8
class10/hijautua108.jpg,class10
class9/emas95.jpg,class9
class3/kuning130.jpg,class3
class13/orange195.jpg,class13
class6/birulangit116.jpg,class6
class10/hijautua118.jpg,class10
class5/hijaumuda222.jpg,class5
class11/hitam75.jpg,class11
class6/birulangit5.jpg,class6
class8/coklat102.jpg,class8
class13/orange139.jpg,class13
class1/putih149.jpg,class1
class8/coklat190.jpg,class8
class9/emas56.jpg,class9
class7/birutua104.jpg,class7
class12/merah152.jpg,class12
class4/kuning_campuran182.jpg,class4
class9/emas101.jpg,class9
class6/birulangit83.jpg,class6
class10/hijautua43.jpg,class10
class7/birutua89.jpg,class7
class3/kuning184.jpg,class3
class1/putih63.jpg,class1
class9/emas45.jpg,class9
class1/putih45.jpg,class1
class9/emas22.jpg,class9
class9/emas195.jpg,class9
class10/hijautua56.jpg,class10
class3/kuning175.jpg,class3
class11/hitam140.jpg,class11
class4/kuning_campuran64.jpg,class4
class13/orange149.jpg,class13
class8/coklat23.jpg,class8
class5/hijaumuda175.jpg,class5
class11/hitam186.jpg,class11
class6/birulangit86.jpg,class6
class10/hijautua138.jpg,class10
class4/kuning_campuran101.jpg,class4
class1/putih195.jpg,class1
class8/coklat196.jpg,class8
class5/hijaumuda154.jpg,class5
class12/merah32.jpg,class12
class7/birutua1.jpg,class7
class8/coklat167.jpg,class8
class7/birutua136.jpg,class7
class5/hijaumuda199.jpg,class5
class4/kuning_campuran108.jpg,class4
class7/birutua171.jpg,class7
class8/coklat141.jpg,class8
class7/birutua175.jpg,class7
class1/putih107.jpg,class1
class13/orange163.jpg,class13
class12/merah158.jpg,class12
class7/birutua26.jpg,class7
class10/hijautua53.jpg,class10
class12/merah168.jpg,class12
class9/emas2.jpg,class9
class9/emas153.jpg,class9
class6/birulangit145.jpg,class6
class6/birulangit30.jpg,class6
class10/hijautua45.jpg,class10
class10/hijautua88.jpg,class10
class12/merah133.jpg,class12
class8/coklat164.jpg,class8
class8/coklat125.jpg,class8
class3/kuning110.jpg,class3
class5/hijaumuda20.jpg,class5
class3/kuning35.jpg,class3
class10/hijautua22.jpg,class10
class13/orange16.jpg,class13
class3/kuning48.jpg,class3
class5/hijaumuda75.jpg,class5
class12/merah31.jpg,class12
class2/putih_campuran62.jpg,class2
class3/kuning201.jpg,class3
class5/hijaumuda14.jpg,class5
class3/kuning148.jpg,class3
class12/merah145.jpg,class12
class11/hitam105.jpg,class11
class13/orange141.jpg,class13
class13/orange125.jpg,class13
class13/orange112.jpg,class13
class1/putih108.jpg,class1
class6/birulangit41.jpg,class6
class4/kuning_campuran38.jpg,class4
class8/coklat158.jpg,class8
class5/hijaumuda95.jpg,class5
class3/kuning91.jpg,class3
class9/emas43.jpg,class9
class11/hitam3.jpg,class11
class1/putih125.jpg,class1
class10/hijautua52.jpg,class10
class6/birulangit222.jpg,class6
class1/putih110.jpg,class1
class5/hijaumuda108.jpg,class5
class10/hijautua65.jpg,class10
class4/kuning_campuran149.jpg,class4
class9/emas149.jpg,class9
class7/birutua99.jpg,class7
class6/birulangit22.jpg,class6
class9/emas108.jpg,class9
class2/putih_campuran106.jpg,class2
class3/kuning98.jpg,class3
class11/hitam43.jpg,class11
class7/birutua98.jpg,class7
class10/hijautua85.jpg,class10
class4/kuning_campuran11.jpg,class4
class12/merah64.jpg,class12
class6/birulangit62.jpg,class6
class12/merah83.jpg,class12
class6/birulangit21.jpg,class6
class9/emas174.jpg,class9
class6/birulangit229.jpg,class6
class4/kuning_campuran92.jpg,class4
class11/hitam161.jpg,class11
class7/birutua85.jpg,class7
class13/orange115.jpg,class13
class4/kuning_campuran142.jpg,class4
class1/putih81.jpg,class1
class5/hijaumuda101.jpg,class5
class13/orange31.jpg,class13
class9/emas150.jpg,class9
class6/birulangit158.jpg,class6
class10/hijautua155.jpg,class10
class9/emas14.jpg,class9
class8/coklat124.jpg,class8
class11/hitam155.jpg,class11
class2/putih_campuran14.jpg,class2
class7/birutua4.jpg,class7
class4/kuning_campuran55.jpg,class4
class10/hijautua202.jpg,class10
class11/hitam85.jpg,class11
class10/hijautua106.jpg,class10
class8/coklat104.jpg,class8
class12/merah57.jpg,class12
class4/kuning_campuran129.jpg,class4
class1/putih184.jpg,class1
class13/orange98.jpg,class13
class9/emas44.jpg,class9
class6/birulangit18.jpg,class6
class13/orange179.jpg,class13
class5/hijaumuda49.jpg,class5
class10/hijautua101.jpg,class10
class6/birulangit31.jpg,class6
class12/merah182.jpg,class12
class13/orange160.jpg,class13
class2/putih_campuran179.jpg,class2
class9/emas168.jpg,class9
class1/putih76.jpg,class1
class13/orange206.jpg,class13
class8/coklat201.jpg,class8
class6/birulangit196.jpg,class6
class2/putih_campuran32.jpg,class2
class1/putih72.jpg,class1
class7/birutua151.jpg,class7
class8/coklat35.jpg,class8
class13/orange58.jpg,class13
class3/kuning150.jpg,class3
class8/coklat179.jpg,class8
class12/merah18.jpg,class12
class4/kuning_campuran152.jpg,class4
class11/hitam1.jpg,class11
class13/orange113.jpg,class13
class12/merah190.jpg,class12
class3/kuning5.jpg,class3
class4/kuning_campuran118.jpg,class4
class9/emas151.jpg,class9
class13/orange66.jpg,class13
class13/orange87.jpg,class13
class2/putih_campuran139.jpg,class2
class3/kuning21.jpg,class3
class5/hijaumuda167.jpg,class5
class13/orange14.jpg,class13
class9/emas21.jpg,class9
class1/putih20.jpg,class1
class6/birulangit39.jpg,class6
class1/putih127.jpg,class1
class10/hijautua210.jpg,class10
class2/putih_campuran189.jpg,class2
class8/coklat98.jpg,class8
class10/hijautua9.jpg,class10
class5/hijaumuda35.jpg,class5
class6/birulangit24.jpg,class6
class12/merah197.jpg,class12
class12/merah188.jpg,class12
class12/merah72.jpg,class12
class10/hijautua127.jpg,class10
class2/putih_campuran48.jpg,class2
class11/hitam72.jpg,class11
class7/birutua69.jpg,class7
class13/orange192.jpg,class13
class4/kuning_campuran27.jpg,class4
class9/emas130.jpg,class9
class2/putih_campuran214.jpg,class2
class6/birulangit199.jpg,class6
class6/birulangit156.jpg,class6
class4/kuning_campuran30.jpg,class4
class6/birulangit195.jpg,class6
class12/merah95.jpg,class12
class12/merah56.jpg,class12
class1/putih189.jpg,class1
class7/birutua22.jpg,class7
class13/orange101.jpg,class13
class8/coklat114.jpg,class8
class5/hijaumuda129.jpg,class5
class12/merah164.jpg,class12
class5/hijaumuda219.jpg,class5
class6/birulangit23.jpg,class6
class7/birutua168.jpg,class7
class1/putih201.jpg,class1
class11/hitam96.jpg,class11
class1/putih24.jpg,class1
class1/putih11.jpg,class1
class6/birulangit37.jpg,class6
class13/orange126.jpg,class13
class12/merah161.jpg,class12
class12/merah151.jpg,class12
class13/orange128.jpg,class13
class13/orange28.jpg,class13
class12/merah11.jpg,class12
class2/putih_campuran171.jpg,class2
class7/birutua143.jpg,class7
class13/orange84.jpg,class13
class3/kuning168.jpg,class3
class3/kuning134.jpg,class3
class10/hijautua203.jpg,class10
class10/hijautua164.jpg,class10
class9/emas194.jpg,class9
class11/hitam76.jpg,class11
class11/hitam178.jpg,class11
class10/hijautua130.jpg,class10
class8/coklat194.jpg,class8
class3/kuning118.jpg,class3
class10/hijautua72.jpg,class10
class10/hijautua131.jpg,class10
class8/coklat127.jpg,class8
class9/emas33.jpg,class9
class9/emas81.jpg,class9
class10/hijautua139.jpg,class10
class5/hijaumuda8.jpg,class5
class4/kuning_campuran114.jpg,class4
class9/emas41.jpg,class9
class1/putih161.jpg,class1
class3/kuning194.jpg,class3
class9/emas181.jpg,class9
class5/hijaumuda106.jpg,class5
class4/kuning_campuran23.jpg,class4
class11/hitam170.jpg,class11
class1/putih87.jpg,class1
class1/putih180.jpg,class1
class11/hitam37.jpg,class11
class4/kuning_campuran78.jpg,class4
class10/hijautua132.jpg,class10
class4/kuning_campuran134.jpg,class4
class5/hijaumuda105.jpg,class5
class3/kuning38.jpg,class3
class6/birulangit198.jpg,class6
class10/hijautua17.jpg,class10
class3/kuning133.jpg,class3
class1/putih85.jpg,class1
class7/birutua139.jpg,class7
class11/hitam134.jpg,class11
class5/hijaumuda48.jpg,class5
class13/orange36.jpg,class13
class2/putih_campuran143.jpg,class2
class10/hijautua91.jpg,class10
class12/merah187.jpg,class12
class3/kuning11.jpg,class3
class7/birutua184.jpg,class7
class13/orange207.jpg,class13
class5/hijaumuda56.jpg,class5
class4/kuning_campuran91.jpg,class4
class3/kuning129.jpg,class3
class1/putih159.jpg,class1
class13/orange129.jpg,class13
class8/coklat200.jpg,class8
class11/hitam111.jpg,class11
class13/orange178.jpg,class13
class9/emas55.jpg,class9
class4/kuning_campuran169.jpg,class4
class13/orange102.jpg,class13
class7/birutua194.jpg,class7
class3/kuning163.jpg,class3
class12/merah94.jpg,class12
class12/merah55.jpg,class12
class5/hijaumuda151.jpg,class5
class2/putih_campuran191.jpg,class2
class10/hijautua134.jpg,class10
class4/kuning_campuran10.jpg,class4
class6/birulangit77.jpg,class6
class4/kuning_campuran49.jpg,class4
class4/kuning_campuran45.jpg,class4
class5/hijaumuda126.jpg,class5
class11/hitam54.jpg,class11
class6/birulangit90.jpg,class6
class10/hijautua223.jpg,class10
class9/emas97.jpg,class9
class4/kuning_campuran136.jpg,class4
class7/birutua86.jpg,class7
class12/merah47.jpg,class12
class1/putih156.jpg,class1
class11/hitam144.jpg,class11
class11/hitam191.jpg,class11
class3/kuning189.jpg,class3
class12/merah103.jpg,class12
class3/kuning26.jpg,class3
class7/birutua158.jpg,class7
class4/kuning_campuran172.jpg,class4
class9/emas121.jpg,class9
class1/putih117.jpg,class1
class12/merah126.jpg,class12
class9/emas135.jpg,class9
class13/orange121.jpg,class13
class3/kuning121.jpg,class3
class11/hitam24.jpg,class11
class7/birutua113.jpg,class7
class7/birutua95.jpg,class7
class10/hijautua193.jpg,class10
class6/birulangit114.jpg,class6
class10/hijautua69.jpg,class10
class7/birutua92.jpg,class7
class9/emas103.jpg,class9
class5/hijaumuda15.jpg,class5
class11/hitam66.jpg,class11
class1/putih165.jpg,class1
class3/kuning79.jpg,class3
class8/coklat1.jpg,class8
class6/birulangit45.jpg,class6
class8/coklat46.jpg,class8
class2/putih_campuran185.jpg,class2
class4/kuning_campuran181.jpg,class4
class11/hitam84.jpg,class11
class13/orange173.jpg,class13
class4/kuning_campuran19.jpg,class4
class5/hijaumuda183.jpg,class5
class5/hijaumuda172.jpg,class5
class5/hijaumuda209.jpg,class5
class2/putih_campuran222.jpg,class2
class12/merah81.jpg,class12
class9/emas125.jpg,class9
class5/hijaumuda38.jpg,class5
class12/merah167.jpg,class12
class2/putih_campuran49.jpg,class2
class8/coklat149.jpg,class8
class12/merah115.jpg,class12
class2/putih_campuran176.jpg,class2
class8/coklat9.jpg,class8
class4/kuning_campuran16.jpg,class4
class13/orange41.jpg,class13
class5/hijaumuda148.jpg,class5
class9/emas104.jpg,class9
class2/putih_campuran68.jpg,class2
class8/coklat55.jpg,class8
class7/birutua118.jpg,class7
class11/hitam41.jpg,class11
class8/coklat206.jpg,class8
class3/kuning113.jpg,class3
class5/hijaumuda216.jpg,class5
class12/merah92.jpg,class12
class12/merah120.jpg,class12
class8/coklat120.jpg,class8
class5/hijaumuda192.jpg,class5
class8/coklat204.jpg,class8
class9/emas46.jpg,class9
class11/hitam126.jpg,class11
class6/birulangit65.jpg,class6
class7/birutua62.jpg,class7
class1/putih173.jpg,class1
class7/birutua147.jpg,class7
class2/putih_campuran247.jpg,class2
class12/merah5.jpg,class12
class5/hijaumuda100.jpg,class5
class11/hitam181.jpg,class11
class3/kuning198.jpg,class3
class7/birutua129.jpg,class7
class8/coklat4.jpg,class8
class4/kuning_campuran15.jpg,class4
class12/merah131.jpg,class12
class1/putih179.jpg,class1
class12/merah125.jpg,class12
class5/hijaumuda57.jpg,class5
class11/hitam80.jpg,class11
class7/birutua76.jpg,class7
class9/emas206.jpg,class9
class7/birutua10.jpg,class7
class13/orange169.jpg,class13
class6/birulangit150.jpg,class6
class10/hijautua34.jpg,class10
class13/orange154.jpg,class13
class10/hijautua209.jpg,class10
class8/coklat97.jpg,class8
class6/birulangit130.jpg,class6
class9/emas19.jpg,class9
class4/kuning_campuran25.jpg,class4
class13/orange74.jpg,class13
class4/kuning_campuran37.jpg,class4
class5/hijaumuda61.jpg,class5
class11/hitam122.jpg,class11
class2/putih_campuran162.jpg,class2
class2/putih_campuran175.jpg,class2
class9/emas77.jpg,class9
class5/hijaumuda107.jpg,class5
class2/putih_campuran194.jpg,class2
class7/birutua43.jpg,class7
class7/birutua87.jpg,class7
class10/hijautua40.jpg,class10
class7/birutua111.jpg,class7
class2/putih_campuran10.jpg,class2
class4/kuning_campuran192.jpg,class4
class9/emas152.jpg,class9
class4/kuning_campuran29.jpg,class4
class11/hitam151.jpg,class11
class13/orange38.jpg,class13
class1/putih120.jpg,class1
class13/orange106.jpg,class13
class13/orange199.jpg,class13
class3/kuning164.jpg,class3
class6/birulangit206.jpg,class6
class7/birutua54.jpg,class7
class5/hijaumuda146.jpg,class5
class7/birutua200.jpg,class7
class13/orange30.jpg,class13
class7/birutua12.jpg,class7
class9/emas69.jpg,class9
class6/birulangit97.jpg,class6
class13/orange194.jpg,class13
class7/birutua101.jpg,class7
class3/kuning200.jpg,class3
class2/putih_campuran91.jpg,class2
class6/birulangit107.jpg,class6
class1/putih94.jpg,class1
class8/coklat6.jpg,class8
class2/putih_campuran240.jpg,class2
class2/putih_campuran159.jpg,class2
class8/coklat132.jpg,class8
class3/kuning173.jpg,class3
class10/hijautua84.jpg,class10
class9/emas6.jpg,class9
class13/orange57.jpg,class13
class2/putih_campuran158.jpg,class2
class3/kuning39.jpg,class3
class8/coklat173.jpg,class8
class8/coklat87.jpg,class8
class2/putih_campuran113.jpg,class2
class13/orange5.jpg,class13
class2/putih_campuran9.jpg,class2
class10/hijautua190.jpg,class10
class2/putih_campuran187.jpg,class2
class7/birutua100.jpg,class7
class13/orange186.jpg,class13
class9/emas188.jpg,class9
class1/putih190.jpg,class1
class7/birutua34.jpg,class7
class3/kuning94.jpg,class3
class1/putih80.jpg,class1
class2/putih_campuran120.jpg,class2
class8/coklat12.jpg,class8
class2/putih_campuran164.jpg,class2
class2/putih_campuran160.jpg,class2
class4/kuning_campuran66.jpg,class4
class9/emas28.jpg,class9
class10/hijautua163.jpg,class10
class11/hitam139.jpg,class11
class13/orange72.jpg,class13
class12/merah119.jpg,class12
class1/putih57.jpg,class1
class3/kuning167.jpg,class3
class7/birutua141.jpg,class7
class11/hitam156.jpg,class11
class10/hijautua44.jpg,class10
class10/hijautua179.jpg,class10
class3/kuning107.jpg,class3
class8/coklat76.jpg,class8
class7/birutua170.jpg,class7
class1/putih10.jpg,class1
class1/putih49.jpg,class1
class11/hitam107.jpg,class11
class10/hijautua30.jpg,class10
class13/orange165.jpg,class13
class7/birutua2.jpg,class7
class5/hijaumuda9.jpg,class5
class5/hijaumuda87.jpg,class5
class10/hijautua204.jpg,class10
class3/kuning59.jpg,class3
class1/putih106.jpg,class1
class1/putih130.jpg,class1
class11/hitam55.jpg,class11
class11/hitam160.jpg,class11
class4/kuning_campuran90.jpg,class4
class11/hitam199.jpg,class11
class1/putih59.jpg,class1
class12/merah37.jpg,class12
class6/birulangit141.jpg,class6
class6/birulangit57.jpg,class6
class8/coklat11.jpg,class8
class13/orange77.jpg,class13
class5/hijaumuda73.jpg,class5
class13/orange116.jpg,class13
class4/kuning_campuran154.jpg,class4
class12/merah40.jpg,class12
class4/kuning_campuran100.jpg,class4
class1/putih113.jpg,class1
class10/hijautua187.jpg,class10
class4/kuning_campuran72.jpg,class4
class11/hitam25.jpg,class11
class6/birulangit47.jpg,class6
class11/hitam200.jpg,class11
class2/putih_campuran42.jpg,class2
class13/orange19.jpg,class13
class11/hitam133.jpg,class11
class7/birutua192.jpg,class7
class9/emas169.jpg,class9
class8/coklat147.jpg,class8
class12/merah162.jpg,class12
class13/orange119.jpg,class13
class8/coklat107.jpg,class8
class8/coklat67.jpg,class8
class7/birutua165.jpg,class7
class10/hijautua33.jpg,class10
class12/merah29.jpg,class12
class5/hijaumuda109.jpg,class5
class11/hitam148.jpg,class11
class4/kuning_campuran85.jpg,class4
class11/hitam138.jpg,class11
class6/birulangit181.jpg,class6
class5/hijaumuda112.jpg,class5
class1/putih74.jpg,class1
class2/putih_campuran15.jpg,class2
class8/coklat116.jpg,class8
class5/hijaumuda227.jpg,class5
class2/putih_campuran109.jpg,class2
class6/birulangit69.jpg,class6
class5/hijaumuda27.jpg,class5
class12/merah79.jpg,class12
class9/emas175.jpg,class9
class2/putih_campuran146.jpg,class2
class13/orange18.jpg,class13
class4/kuning_campuran93.jpg,class4
class13/orange191.jpg,class13
class12/merah153.jpg,class12
class8/coklat92.jpg,class8
class2/putih_campuran98.jpg,class2
class9/emas197.jpg,class9
class3/kuning72.jpg,class3
class10/hijautua92.jpg,class10
class5/hijaumuda113.jpg,class5
class2/putih_campuran108.jpg,class2
class3/kuning126.jpg,class3
class4/kuning_campuran138.jpg,class4
class6/birulangit70.jpg,class6
class11/hitam153.jpg,class11
class10/hijautua188.jpg,class10
class5/hijaumuda4.jpg,class5
class5/hijaumuda60.jpg,class5
class4/kuning_campuran69.jpg,class4
class2/putih_campuran24.jpg,class2
class4/kuning_campuran94.jpg,class4
class9/emas9.jpg,class9
class3/kuning149.jpg,class3
class7/birutua51.jpg,class7
class6/birulangit15.jpg,class6
class2/putih_campuran119.jpg,class2
class10/hijautua120.jpg,class10
class1/putih154.jpg,class1
class10/hijautua157.jpg,class10
class6/birulangit53.jpg,class6
class6/birulangit74.jpg,class6
class8/coklat121.jpg,class8
class11/hitam32.jpg,class11
class7/birutua24.jpg,class7
class6/birulangit12.jpg,class6
class10/hijautua16.jpg,class10
class6/birulangit151.jpg,class6
class3/kuning105.jpg,class3
class6/birulangit209.jpg,class6
class13/orange155.jpg,class13
class9/emas11.jpg,class9
class3/kuning95.jpg,class3
class12/merah110.jpg,class12
class10/hijautua76.jpg,class10
class1/putih7.jpg,class1
class7/birutua56.jpg,class7
class10/hijautua218.jpg,class10
class9/emas102.jpg,class9
class10/hijautua199.jpg,class10
class1/putih5.jpg,class1
class8/coklat161.jpg,class8
class3/kuning191.jpg,class3
class5/hijaumuda142.jpg,class5
class13/orange167.jpg,class13
class13/orange117.jpg,class13
class2/putih_campuran220.jpg,class2
class6/birulangit101.jpg,class6
class1/putih27.jpg,class1
class9/emas61.jpg,class9
class3/kuning75.jpg,class3
class11/hitam110.jpg,class11
class13/orange47.jpg,class13
class10/hijautua47.jpg,class10
class4/kuning_campuran7.jpg,class4
class7/birutua125.jpg,class7
class10/hijautua50.jpg,class10
class6/birulangit113.jpg,class6
class8/coklat156.jpg,class8
class3/kuning22.jpg,class3
class2/putih_campuran64.jpg,class2
class11/hitam193.jpg,class11
class3/kuning55.jpg,class3
